-1.95201 -2.26629 1.00000
2.13990 -2.15369 1.00000
-2.38598 -1.94531 1.00000
0.34304 2.87248 1.00000
3.06952 0.24286 1.00000
2.22339 -2.14677 1.00000
2.92736 0.64903 1.00000
2.22521 -2.12590 1.00000
-2.95440 -0.45860 1.00000
2.76555 -1.11251 1.00000
0.99358 -2.87006 1.00000
3.06498 0.05297 1.00000
-1.93183 2.39011 1.00000
0.47102 -2.95578 1.00000
-2.31026 1.76595 1.00000
-3.03861 0.31152 1.00000
-2.04808 -2.05525 1.00000
2.15302 -2.15638 1.00000
3.01108 -0.37509 1.00000
0.28866 -2.92660 1.00000
-2.67554 1.39216 1.00000
-2.64370 1.42561 1.00000
-0.11656 -2.99179 1.00000
0.26573 3.10113 1.00000
2.26877 1.96662 1.00000
-1.75592 2.37232 1.00000
-0.98041 3.00003 1.00000
-0.74575 3.01293 1.00000
0.13447 3.03988 1.00000
2.85944 0.78526 1.00000
2.86913 0.20502 1.00000
2.86161 -0.33771 1.00000
-2.58026 1.28467 1.00000
-2.28869 1.93249 1.00000
-1.24870 -2.73034 1.00000
0.58975 2.94618 1.00000
2.90065 -0.87478 1.00000
0.68683 -2.92917 1.00000
2.41062 1.64675 1.00000
-2.50702 1.49150 1.00000
2.12612 -2.26327 1.00000
2.66527 -1.11490 1.00000
-2.98010 0.59577 1.00000
-2.11995 -2.08234 1.00000
1.57902 2.66152 1.00000
2.96052 -0.01331 1.00000
0.30979 3.10201 1.00000
2.77571 -1.07768 1.00000
-1.56107 -2.27406 1.00000
-2.30030 -1.86434 1.00000
-2.94747 -0.27263 1.00000
0.46650 2.91656 1.00000
1.36012 2.65573 1.00000
0.52723 2.90975 1.00000
1.14688 2.78096 1.00000
0.54729 -2.93226 1.00000
-1.76899 2.42597 1.00000
2.87681 1.11016 1.00000
2.94884 -0.45969 1.00000
2.30840 -1.90609 1.00000
2.68810 -1.46404 1.00000
3.00633 -0.35136 1.00000
1.18067 2.75693 1.00000
-2.29311 1.68348 1.00000
0.18987 -3.01846 1.00000
-0.89829 -2.94611 1.00000
1.41380 2.28929 1.00000
1.41468 -2.69284 1.00000
0.46576 3.03731 1.00000
0.60212 2.90185 1.00000
-3.02340 -0.94980 1.00000
-2.44158 -1.70862 1.00000
-2.73348 -1.40750 1.00000
2.45548 1.48318 1.00000
2.34527 -2.06993 1.00000
-0.31265 2.98407 1.00000
2.08204 2.23857 1.00000
2.38343 -1.91844 1.00000
2.93385 -0.92248 1.00000
1.95804 -2.16611 1.00000
1.13238 -2.80853 1.00000
-1.44213 -2.48653 1.00000
-2.85390 -1.03573 1.00000
2.58307 1.51491 1.00000
-2.41218 1.54354 1.00000
-1.97974 2.13461 1.00000
-0.06504 3.16554 1.00000
-0.43482 -3.09545 1.00000
-3.11329 -0.08362 1.00000
2.78271 1.60963 1.00000
0.44412 2.92657 1.00000
-1.19123 -2.80697 1.00000
2.58785 1.48492 1.00000
1.77530 -2.47417 1.00000
-2.96573 0.27407 1.00000
-2.94557 0.43282 1.00000
-2.46618 -1.69441 1.00000
